user_id,item_id
4753,1814 361 3579 561 3437 1227 872 2308 2215 20
4754,2031 92 409 2265 2474 3269 3423 3173 732 1487
4755,1150 3671 260 2743 2272 2858 58 2527 1477 2458
4756,457 566 3209 2132 1703 2271 3411 2589 2159 2003
4757,872 3335 2215 1814 1678 2117 3362 361 1033 3597
4758,707 3013 3272 2248 1354 870 160 3424 523 1593
4759,983 394 1044 563 2397 743 2485 2159 672 904
4760,2297 169 2630 2732 1211 3694 1376 3382 1057 790
4761,498 3653 2784 750 187 523 3537 2230 3125 375
4762,3231 2132 3415 2933 1668 3600 1887 2382 1470 427
4763,3019 1777 3574 755 3355 3435 1603 340 3271 295
4764,1086 1545 802 3035 2574 801 2205 702 1573 1687
4765,1560 2643 1371 2572 1315 794 3701 2774 1781 438
4766,3338 59 2587 2636 2063 663 204 1652 3227 2335
4767,750 498 3653 1530 187 2091 10 2009 573 3125
4768,3299 3514 3565 475 1034 2942 3384 1976 388 2204
4769,719 1184 3067 1840 2858 3597 1830 3438 947 166
4770,3000 1707 1808 2335 3638 2165 2119 1051 2502 3227
4771,1545 2185 2227 802 762 2814 1687 2653 702 810
4772,382 512 2354 1427 221 2311 2774 1947 1086 2428
4773,1205 1011 3692 3142 3638 132 93 1657 494 28
4774,1279 3423 1186 1638 741 1505 2258 3269 2862 3289
4775,383 241 3122 2091 1828 1593 3364 1537 654 936
4776,1935 3348 3224 3412 332 2802 500 2891 526 264
4777,2297 2732 2501 3049 2067 640 2510 2603 1831 3473
4778,2732 2630 543 3049 2067 169 2501 3286 2928 2603
4779,1223 1186 2862 3529 3423 1505 3269 3013 3153 1279
4780,2231 3073 1153 2529 2608 2566 1355 1680 3309 797
4781,3355 3235 817 3574 2718 2181 1187 3002 1777 288
4782,2734 356 1704 1009 1087 873 2202 2644 3545 2151
4783,96 2145 2340 353 890 680 1067 2077 1825 2012
4784,1471 99 915 182 646 1956 2239 2999 1814 583
4785,530 166 872 3067 1840 3597 2308 3438 3402 3669
4786,2363 2561 1545 570 802 702 1902 3035 2185 2227
4787,1223 3013 1543 472 3153 3269 1638 3424 2828 3151
4788,911 493 1423 3204 3633 2659 2919 29 2902 3099
4789,1039 2603 732 1186 772 2688 3151 136 2828 2745
4790,741 2258 1186 1487 28 3289 2011 2493 3072 2789
4791,2630 3317 1030 82 3528 1960 2366 1568 543 2328
4792,3367 1227 3255 1688 2076 2602 3482 677 1030 2947
4793,163 206 2946 3182 3317 397 2033 3294 2198 899
4794,3276 2387 361 2129 530 3335 584 3670 783 1688
4795,543 3049 2633 2928 1831 640 1078 2602 2659 2630
4796,427 952 1464 1573 2172 2363 2865 2227 2267 1549
4797,1603 1044 3544 174 3335 3371 3006 2597 1272 24
4798,2125 1043 680 296 2354 697 2455 2698 353 1529
4799,1039 2817 136 1583 2603 732 2745 237 2812 2676
4800,3534 650 621 944 1809 2768 3463 1546 1640 3472
4801,99 1956 1879 220 1471 1374 583 212 3234 2239
4802,1376 2256 3059 1102 1912 2732 2502 2956 1057 1001
4803,1868 452 1086 2653 802 570 1902 702 3600 312
4804,1096 3005 3036 3660 3327 3046 650 2136 304 2222
4805,2474 476 69 2088 2265 228 652 2387 2148 3116
4806,93 2230 2258 1487 10 3653 620 498 3151 618
4807,2636 37 872 1341 3474 1848 863 3448 1137 221
4808,3365 2682 2256 1014 429 1680 3479 1762 3090 1337
4809,3082 2688 3473 2510 1583 1855 1401 3022 2067 2349
4810,1700 79 2345 570 1393 3406 2476 1686 2023 3600
4811,553 63 1525 2881 3046 1640 293 1362 2302 2874
4812,740 3248 3401 269 913 3245 428 1168 1295 2990
4813,3365 2256 2682 3090 527 1014 549 2432 2185 183
4814,2474 498 2389 253 3557 1296 1057 1205 3668 892
4815,2603 2732 2067 640 2210 2630 2510 3473 1831 3332
4816,400 2332 1054 2781 2666 3589 838 174 978 1603
4817,1800 2308 2364 2107 2182 361 2769 530 2519 1792
4818,93 3151 2165 3423 2258 1039 741 2828 3022 136
4819,750 3653 2477 395 1413 187 2116 1530 3537 3125
4820,3532 3701 784 2063 1652 2176 2934 59 663 1240
4821,1009 1704 2734 2202 3545 185 546 2420 1989 274
4822,3670 1124 658 1738 1353 568 2915 2801 289 2364
4823,640 2732 2210 3473 2603 2314 543 3049 1078 2297
4824,1775 2161 2239 2763 606 817 233 73 622 1233
4825,3151 28 3269 320 2798 1011 3424 1223 2953 2258
4826,2804 185 3405 2869 3182 2782 1399 1708 358 1112
4827,1057 2800 2664 1376 1039 3059 2570 2297 2256 611
4828,7 3694 2345 476 3311 3406 3656 2653 82 3035
4829,1011 184 1403 147 1657 2953 1812 2609 3665 3216
4830,2597 899 533 2943 2412 3698 1322 3588 994 1174
4831,1912 543 3427 1295 1868 2297 2990 3317 1086 214
4832,2345 3656 1545 107 452 802 3035 528 1868 617
4833,913 2990 3245 428 3401 269 768 553 1168 1481
4834,1782 2261 1341 2980 1030 220 931 3474 1045 1227
4835,2132 3415 2139 1377 3231 427 3168 2622 1887 2382
4836,29 917 2763 3000 2176 2587 663 3171 3340 252
4837,931 1040 1782 220 1030 3475 1134 581 183 3528
4838,467 3256 1510 979 2975 2998 2068 186 2376 2342
4839,1018 1525 2338 782 1248 52 2194 2239 3660 1825
4840,2060 994 163 1795 3002 2198 563 3360 2033 899
4841,1030 2646 2534 640 1078 3427 2512 2664 601 2256
4842,1956 3049 119 2468 1491 1736 1086 543 1546 1445
4843,2354 650 512 1947 3687 1086 2428 2281 2870 1687
4844,1811 2054 3142 922 2673 809 2646 2224 401 1102
4845,3002 58 2237 2447 919 1282 1130 3021 1172 563
4846,3157 657 1479 534 3608 2146 3669 881 2465 2924
4847,2980 293 2768 3046 3534 2328 1640 2757 2302 553
4848,1753 1073 3705 621 420 2858 2686 1798 1309 1134
4849,1083 1134 790 1658 12 1001 2261 3475 3528 2800
4850,1687 702 570 3101 79 762 1893 232 2227 1670
4851,1427 2311 2625 1947 221 2807 234 887 1687 2428
4852,2181 1777 340 3271 3355 1064 2566 3087 3565 2608
4853,304 382 1052 2397 106 2132 1801 1422 3690 1781
4854,1855 2833 674 1459 500 1935 2502 392 1797 3382
4855,204 784 2176 3532 3701 1289 2596 617 2063 2774
4856,1371 1560 1315 3431 2643 438 3157 1781 3701 2774
4857,956 1555 2706 691 2291 666 2947 453 2727 780
4858,3153 3529 463 305 409 124 707 2265 2564 3367
4859,2774 234 2572 1315 1827 382 1371 2916 2311 3157
4860,2946 1179 1675 1820 1267 671 2743 2198 2406 2850
4861,1968 3224 3089 2606 1659 2804 3514 332 3206 22
4862,1040 2261 2932 1782 1428 581 2956 1178 1553 1045
4863,3353 3075 1706 2110 3247 3479 1858 2141 2236 1916
4864,1603 1044 3006 3019 24 2597 239 2739 1498 1839
4865,1912 2256 3059 790 1083 1379 1133 1293 2776 1553
4866,234 2311 2428 382 2916 1560 1827 221 650 2281
4867,2606 2136 3374 254 475 2480 3514 35 1168 3384
4868,2561 1545 802 2814 1251 3577 702 2267 2274 2914
4869,1553 1134 3475 2328 1373 2122 2776 2519 3379 790
4870,609 3187 2653 3600 1272 1337 1884 528 1868 801
4871,3534 99 621 376 1018 696 2190 2768 3591 52
4872,611 1133 3131 401 3142 3533 1946 2581 613 809
4873,1956 3220 2252 151 1957 2480 3374 2652 212 168
4874,2609 777 2154 1544 3665 6 2581 2709 2389 823
4875,3656 528 1337 107 2892 1868 778 3311 609 1545
4876,2606 428 3245 3280 3401 2835 1168 913 3693 399
4877,677 783 2306 1800 1688 1421 2769 3086 3255 1792
4878,2734 2499 299 833 2151 723 206 2782 1112 1514
4879,2397 1118 485 3345 3411 3157 2143 1314 41 2208
4880,2328 3317 208 1030 944 2366 1960 2857 1304 3441
4881,2227 2363 1902 702 1545 2185 570 952 1754 762
4882,3656 452 1337 232 1868 1086 570 1545 3101 107
4883,782 252 2153 3648 1512 1586 1398 3700 3462 1437
4884,3408 1216 1445 1328 1587 515 2326 283 3060 398
4885,3597 1830 3438 719 1193 3067 1309 621 2915 3327
4886,1186 1638 3151 1279 2165 1354 136 1146 1223 2493
4887,3345 2059 2485 1959 1044 563 3660 830 1692 394
4888,1341 361 3402 1382 561 3535 508 37 2636 3116
4889,2354 512 1427 2428 221 2311 1827 1947 2774 724
4890,3671 3606 1525 1150 3213 2452 696 65 220 2969
4891,494 1887 401 3142 1315 1811 2673 1859 2528 2054
4892,601 3066 1699 1516 187 2127 1401 3110 2508 2745
4893,1560 409 3614 2141 3613 2692 607 1935 1968 2031
4894,3423 1011 2828 1511 3151 1403 2493 184 1223 2534
4895,2210 3694 1211 476 543 3317 208 2626 2501 82
4896,1011 1812 2953 1657 1511 1403 1487 2609 777 365
4897,971 1403 763 1011 2534 3423 1657 6 320 184
4898,2176 204 663 1233 2917 2587 2335 617 2119 2636
4899,1153 154 919 3073 2305 1355 3278 3309 336 1350
4900,1011 1812 184 1205 1657 2224 2474 3665 2609 28
4901,2572 2311 1315 2643 794 1827 438 2428 724 2424
4902,784 2063 2763 3338 1391 372 1854 951 2319 1036
4903,1669 3111 578 2920 3205 2858 2484 1456 1736 438
4904,295 817 2161 1137 754 172 2176 2650 2718 2596
4905,3606 212 1471 2252 1525 696 52 915 1861 646
4906,2080 355 1764 3229 3665 1318 2609 937 251 1955
4907,2387 333 2769 2399 880 2076 3350 2568 2820 2947
4908,1700 1393 2345 3101 1822 1246 1686 2467 2518 2730
4909,476 1831 3694 1560 487 208 2617 1792 1746 1699
4910,779 1354 573 187 2141 523 1638 650 618 498
4911,3656 1348 1691 528 1082 986 1868 2670 452 607
4912,1223 3153 1316 732 409 2031 3529 2265 2564 707
4913,1912 3418 1295 1859 2673 1102 2256 922 1376 2664
4914,3382 2256 601 2470 1699 2745 1516 3066 2127 1300
4915,2789 796 3423 3289 426 1279 1638 1952 3424 577
4916,2063 1051 1373 164 1362 965 902 2654 3392 3201
4917,2397 3483 3345 1958 2218 1618 2418 2146 496 3569
4918,549 2432 1781 1165 183 3690 1456 2500 88 989
4919,2257 3690 3078 91 3030 2191 978 2799 270 1801
4920,3382 271 1354 2603 2745 1186 1401 2470 3269 365
4921,3569 2465 315 534 3111 2289 3157 1071 2572 2339
4922,1545 2653 1337 1868 2338 802 3187 2814 1086 1517
4923,2282 451 3652 2769 3526 3264 3317 423 2148 2
4924,1223 3013 2862 472 3529 3153 3409 1316 409 3272
4925,1781 619 2908 3465 1690 868 1699 1832 2068 3388
4926,956 1149 605 2960 1323 1691 3390 2893 2971 944
4927,817 295 1149 642 3235 1655 872 3669 3355 172
4928,1811 2528 472 37 1887 1315 2509 2402 863 883
4929,512 1947 1427 650 3687 1086 2311 2870 2281 1687
4930,3133 2370 2574 1319 1470 2068 3119 482 2005 120
4931,1086 762 1754 488 1545 1686 1868 802 3035 1337
4932,3694 2297 1211 2501 2256 2630 2732 3668 2646 2366
4933,530 2421 1492 1436 3493 3367 453 1669 3228 3028
4934,772 3424 3692 2953 1205 1511 494 401 2609 2067
4935,680 1264 1619 2698 1773 2158 628 2041 2125 1058
4936,1868 312 3656 609 1545 3187 3311 488 1517 1272
4937,870 2510 2091 1593 382 654 93 241 383 1098
4938,184 2165 2817 2389 454 2570 1324 2474 1205 132
4939,2840 1699 1516 1665 223 1559 271 3349 1879 1354
4940,1545 2297 1211 2664 2646 1711 2336 136 452 584
4941,232 1700 3101 1246 2345 1686 1393 1630 570 3406
4942,780 983 394 2950 1128 3002 1052 1155 593 2825
4943,1840 867 220 1858 1240 530 367 3227 3628 1184
4944,1879 220 583 2874 646 1956 2239 3705 539 99
4945,2924 2385 703 1951 3088 163 2213 3025 244 1022
4946,1216 1300 3204 2519 2541 3050 1375 584 3670 2763
4947,743 2159 394 3667 1160 3002 3598 3602 2397 755
4948,3423 772 3692 2488 2067 1505 2603 279 401 36
4949,2485 2050 1044 3358 1007 2754 563 3435 1498 1270
4950,1573 1545 2172 467 702 452 2338 617 3035 2653
4951,702 2541 525 3371 465 1736 474 1300 493 853
4952,3454 1514 3196 2499 1087 2734 1704 2644 366 3545
4953,1357 2455 806 2033 697 2275 659 185 743 2605
4954,620 10 3653 618 523 750 2293 2230 2009 3125
4955,2311 1427 887 2281 221 2354 1827 2428 512 2424
4956,1504 1398 1644 29 782 1586 1512 1690 3000 965
4957,3019 3191 2093 2181 1498 2782 1925 292 3335 3544
4958,2282 3482 333 1688 2820 1453 289 1227 2769 2399
4959,904 3530 1617 3598 2853 3435 2337 1708 1460 771
4960,1989 2420 154 2151 919 1230 700 338 1904 1247
4961,1211 1172 2626 1337 237 2328 476 1078 109 208
4962,3035 2185 1545 1868 702 1549 1754 2205 2865 1687
4963,743 394 563 983 672 1044 2618 755 2397 3667
4964,93 1638 2248 498 3424 1324 1354 1560 2230 2710
4965,1893 797 456 2227 270 1367 3487 1670 2799 2865
4966,69 2265 124 409 2474 1858 305 880 640 463
4967,1832 1720 1283 183 2960 2308 561 3437 1533 361
4968,79 1246 3101 2023 570 3600 3035 560 452 1393
4969,561 37 2636 598 1814 211 2622 3448 1456 3677
4970,16 109 304 221 2112 1165 2261 1956 2402 1652
4971,2497 2533 954 3312 1821 3659 274 1186 3096 1410
4972,2129 106 293 2175 3046 476 1731 2222 176 1490
4973,3463 650 3238 1809 1191 3046 2222 2175 3036 793
4974,3248 2967 1568 109 543 3317 3528 82 3262 208
4975,1459 232 2345 607 3614 2265 3406 1630 2031 1475
4976,1811 472 2673 3402 863 3474 1887 482 2370 3692
4977,911 3358 1018 212 2485 3511 3220 493 2754 3408
4978,1545 3035 702 3539 2185 1902 2363 2561 2227 1868
4979,208 543 2328 1304 3528 2757 1746 2424 944 3441
4980,962 1721 1643 2124 3608 2692 1057 2476 1615 2297
4981,93 779 2564 3022 1560 2603 3013 1638 741 3272
4982,650 382 512 2311 1427 2774 2354 2428 1827 2424
4983,361 872 1227 3474 1840 863 3437 3402 20 1814
4984,1902 2227 2363 3439 405 1561 1549 427 702 1464
4985,63 3219 2988 901 237 3049 2645 2328 2128 512
4986,253 3557 3227 454 3628 3116 1520 2457 2570 1788
4987,3294 3700 1769 782 1692 1159 662 2655 3458 326
4988,512 650 3687 1427 2625 382 1086 2870 1947 724
4989,1583 3022 1011 2745 971 3151 2493 1039 6 2528
4990,382 2354 2428 887 512 1947 3687 2424 1827 2625
4991,569 3382 1401 1559 2256 2470 2745 2603 2840 2292
4992,1422 1633 3690 2432 3600 2256 183 1272 3057 2409
4993,2835 1638 1481 3653 2258 93 779 2557 3072 10
4994,2653 1316 1223 609 463 2574 2862 452 1517 640
4995,3409 2564 3153 2617 1997 3365 3562 2169 1928 1140
4996,2853 3598 2198 2358 3420 3020 3405 3309 1303 2337
4997,2777 3656 350 2892 3406 232 1691 389 560 1700
4998,2953 772 365 2609 279 2067 1392 1571 241 28
4999,1150 1045 3282 1690 2458 2272 1525 474 3671 1073
5000,2169 1928 3365 2515 2947 3562 7 1788 333 691
5001,2332 978 2781 24 239 1111 1446 2597 3006 3589
5002,493 3408 1328 515 3234 3220 911 16 3060 212
5003,465 2472 3698 2292 1446 248 1690 1166 525 297
5004,3382 569 853 3296 601 3068 346 3066 2097 1665
5005,185 206 1704 130 17 1112 274 2062 1087 2782
5006,253 809 2474 613 2389 1057 2466 454 2646 2457
5007,1905 2291 2338 3657 2475 2090 1770 2801 106 592
5008,2088 1858 2282 204 2128 3298 1688 1227 3350 1731
5009,580 109 601 253 2389 2654 1098 3000 1373 164
5010,304 1781 2005 2697 188 549 857 221 1456 2500
5011,2129 1746 2175 3046 208 1792 293 1421 176 1012
5012,754 2592 2161 2059 2319 3532 2650 295 233 199
5013,382 2311 650 1827 221 234 2281 1427 1781 2774
5014,1619 680 3658 1773 1527 2158 353 2125 3240 1264
5015,69 2568 2528 406 305 707 652 1706 124 228
5016,3671 2452 58 2743 2527 1669 2858 3098 1651 420
5017,35 254 983 743 563 1160 3602 755 3685 3598
5018,212 1108 1018 911 3220 16 1956 3511 3155 3358
5019,1087 2499 1704 679 2734 1009 2644 3545 2412 2878
5020,69 124 1858 2148 2265 3350 2387 2282 138 2474
5021,2519 1375 133 1216 1300 1858 160 3050 3262 3000
5022,3628 1840 1615 1858 3350 2006 3535 220 2400 1057
5023,1367 2227 2799 3487 2191 456 1670 3078 2865 3030
5024,2169 1928 2141 2617 1147 707 1871 3562 3286 640
5025,1603 2465 3411 3157 315 3667 2146 1314 1071 464
5026,1456 2858 1032 2920 3111 528 3479 802 527 578
5027,29 1504 3340 3493 3000 3338 2763 966 1881 926
5028,2227 762 1670 1549 2363 1367 3404 810 2865 2849
5029,1398 1821 2176 2153 1644 1645 2556 1586 3312 1309
5030,1545 802 1868 702 2814 2653 3035 2185 801 1573
5031,1525 3046 2768 3550 1640 728 2250 99 2626 1099
5032,872 3335 3532 3438 2024 1586 3597 3306 2636 166
5033,620 750 498 3653 10 2009 2293 2688 523 395
5034,1186 2205 304 1337 152 3418 802 2664 237 2745
5035,1670 467 2574 979 1623 2402 1464 43 246 186
5036,3052 1391 2616 2774 784 2934 2365 2278 3594 2063
5037,2484 728 578 438 3205 2858 1736 3431 488 2643
5038,1322 151 899 433 3196 3004 701 52 2836 2412
5039,3544 1044 1603 609 1839 2597 1272 3371 174 3006
5040,3185 2385 2946 163 1399 977 929 2555 1675 3699
5041,606 1933 2016 655 3392 1373 164 894 539 1975
5042,743 35 3002 3667 1795 163 3602 457 899 1160
5043,1553 1775 2673 2928 494 581 3131 1177 2483 2470
5044,3005 304 1096 2140 872 3597 3660 2222 2338 1809
5045,2256 922 2732 790 1102 2664 12 1658 2956 2502
5046,2370 1319 3119 2005 1470 3677 120 2139 2068 482
5047,2082 1264 628 1527 879 455 2152 1480 2993 2708
5048,1638 3151 472 3269 3423 2258 184 1223 1487 3013
5049,569 2256 601 237 2974 3159 2292 1401 2603 2840
5050,2076 1858 1030 2088 2602 1688 3350 2282 204 3317
5051,438 794 3431 728 1371 2643 3701 2722 1475 1560
5052,619 719 530 3067 2006 1830 1610 1678 2421 2308
5053,1545 1517 2338 1272 3656 1086 802 107 3311 2574
5054,3101 1822 2084 1562 3158 1260 2476 1813 1393 1719
5055,3438 3597 1193 2460 719 1655 3327 872 530 621
5056,2063 1051 784 663 3489 204 2934 59 3696 1070
5057,3607 2093 2384 2227 1360 2746 2835 1295 238 2267
5058,2917 2763 2934 2319 1725 1652 2063 372 1036 2176
5059,2224 611 1296 3142 922 2470 3105 2828 2502 2410
5060,922 2502 3646 2664 1102 3059 1376 1657 611 3269
5061,872 3306 1341 3546 2117 1033 300 166 1777 2024
5062,392 408 1296 2345 529 1057 677 2692 3286 1520
5063,1463 1782 2261 1428 2452 2221 1040 931 1816 220
5064,1582 1094 3687 3176 24 670 2041 2118 1383 3090
5065,1811 784 1725 2596 2773 204 3677 1652 2281 622
5066,2574 2205 304 2363 487 3600 1754 810 3276 2185
5067,2974 1559 1337 3130 2420 2280 187 1516 1235 2187
5068,208 463 476 732 584 771 2273 3441 2129 3036
5069,3151 93 3082 3022 2828 2688 779 1186 132 3269
5070,151 3004 1957 817 3064 300 231 3574 3223 1275
5071,3514 254 35 740 3565 3384 1034 1830 1681 3374
5072,279 2389 1615 2967 454 184 2006 2337 794 2488
5073,1421 3482 1731 2175 1378 2129 208 2898 2589 1516
5074,2328 2768 1546 3534 1454 293 902 3036 3472 2980
5075,136 1481 913 2136 2931 768 3565 220 2676 1295
5076,922 1811 1376 3142 2673 3418 1887 2054 2646 494
5077,1781 234 2311 382 2572 2916 2428 1827 221 650
5078,2054 1315 2528 2281 1371 2224 883 2370 863 809
5079,764 977 1951 2405 3025 1461 3699 2418 3185 878
5080,1403 3668 513 3652 2534 3665 1592 2154 2290 3216
5081,1353 1101 2924 2915 2128 691 2273 3670 1492 74
5082,1264 3214 2152 2979 1519 2748 2378 1433 929 668
5083,185 1399 1327 2062 1269 2275 1188 206 3182 1112
5084,1912 2673 401 1376 1102 494 3142 922 1811 2528
5085,872 3437 3438 1678 361 1227 3335 3474 166 2140
5086,2297 1030 2328 3528 1960 944 2626 2331 3317 2342
5087,1367 3078 1670 2191 2257 3030 456 91 1801 3690
5088,1545 560 3406 107 1868 2670 1337 312 2561 79
5089,1039 1583 3423 1279 1505 1223 3269 3022 3151 3013
5090,213 185 1836 2455 1092 1527 2033 1529 2082 697
5091,195 2048 3339 3628 374 3157 2130 1757 298 2006
5092,1883 1682 308 1838 1646 693 1411 245 3604 2401
5093,3067 1655 3608 657 3157 1678 3438 2465 3345 2218
5094,1153 3271 2529 3454 3073 2231 2566 998 2608 3309
5095,790 3474 3677 3059 863 2956 1887 1341 2402 2256
5096,2538 1627 872 168 1184 2140 1655 2291 166 3597
5097,3059 1057 790 2664 1102 452 1373 2928 922 3116
5098,2265 409 3013 3153 1316 124 732 707 2031 305
5099,3101 2006 1738 382 3276 3656 3406 2306 1700 79
5100,3264 1592 3023 3436 2452 1178 1030 12 1993 1083
5101,2054 69 476 2528 3353 1371 3116 2086 2236 37
5102,3699 3009 3007 1845 2102 2748 1264 668 2158 2275
5103,1337 1086 3656 232 1545 2561 2345 3600 3577 3311
5104,2345 232 3101 1884 107 452 79 1630 1868 1337
5105,2497 274 2022 723 2062 3130 2594 1994 299 704
5106,405 952 427 1503 3439 1298 1754 1902 2227 3101
5107,1545 1086 802 1868 2185 570 1573 2653 702 2814
5108,332 2034 3012 1234 1935 3224 954 2891 3614 2802
5109,3424 1657 772 3151 2798 2258 1205 2011 1906 2828
5110,3191 2050 2481 2012 2541 3077 1078 3511 2295 515
5111,650 382 2281 2311 1427 2354 234 2424 1947 221
5112,1568 214 1078 2967 3694 2745 3317 3248 2877 138
5113,163 806 3685 2060 3591 121 2033 1018 2350 376
5114,472 406 1315 1797 809 2991 2509 2265 2054 652
5115,1030 3051 220 1398 1782 1045 2221 1178 3528 2956
5116,3332 839 537 3389 2659 454 937 2493 1804 2581
5117,293 2129 1809 2757 1490 1365 3005 398 3036 2175
5118,1279 772 2557 2931 136 320 732 3131 2534 1804
5119,474 465 1216 2038 868 1197 1736 2068 2541 1690
5120,312 3600 452 3656 1868 1545 528 107 778 2586
5121,2956 1001 2056 309 220 1178 1398 1428 931 278
5122,2538 1627 3438 2024 1184 2117 2438 527 166 3546
5123,1687 512 2281 702 2653 2363 1754 762 2814 810
5124,512 2311 382 1427 650 2625 3687 2424 2354 264
5125,2468 398 3238 3060 1445 2625 1617 283 331 1956
5126,2082 1619 3658 680 96 2041 353 1527 2354 1773
5127,1670 1367 3690 2191 456 1893 1801 2574 3487 2227
5128,2337 3493 2006 568 2273 771 1916 2620 1738 3029
5129,3338 204 663 59 1070 3696 2063 2763 3298 784
5130,1092 700 1836 185 2082 3185 3161 1462 1519 206
5131,1797 3123 977 3357 1952 2320 2848 1199 856 741
5132,2774 2311 1560 1827 382 2916 2572 2428 221 650
5133,3151 93 2510 1828 2798 3551 28 1205 365 3125
5134,2282 2820 2387 2088 880 2148 2769 1453 289 2249
5135,2185 2227 1549 1670 3404 2865 570 2849 1754 3030
5136,549 2500 2432 304 471 1377 3690 2998 1932 1165
5137,452 3231 467 1668 416 2574 2933 1337 3276 2132
5138,530 29 3644 1615 2768 2858 420 2620 3705 771
5139,3588 3196 151 1957 1275 701 1322 2836 3004 2252
5140,3021 58 1825 1282 213 360 944 3002 1252 352
5141,3202 69 3513 2480 1328 2732 1859 772 132 3038
5142,2673 3142 1811 401 2327 922 3131 2470 2054 2646
5143,143 2378 2859 2708 2533 306 1626 1604 3130 1383
5144,1427 2354 2311 512 2428 2281 1947 887 221 1827
5145,3668 6 169 1403 2290 1376 1011 3216 513 387
5146,2592 784 2596 3532 583 2161 754 278 1289 1725
5147,331 3238 3358 1248 2194 2468 2613 1007 283 3060
5148,1337 1868 452 2858 1030 1545 778 3656 2933 802
5149,63 2302 2980 1362 2071 649 584 2757 2626 1172
5150,88 2345 1337 778 3101 3276 232 1691 350 382
5151,971 2534 1011 2688 2646 2327 2210 1657 1211 1403
5152,3701 3532 1240 3338 3000 3696 2763 2587 2176 974
5153,1688 3301 2282 2015 289 2399 3403 2076 176 2884
5154,1812 2474 1906 3173 652 2148 823 1797 2692 880
5155,2222 3597 3021 186 1365 1124 382 2090 2048 1429
5156,1688 2282 2107 208 3075 529 2757 2 204 1800
5157,1753 2328 3049 2342 2768 3534 2250 2331 119 1937
5158,1227 677 3255 1341 204 293 361 1033 1688 2769
5159,465 248 3388 3293 791 335 2472 2180 3294 362
5160,868 474 2068 3293 1096 619 1781 2908 465 1493
5161,2222 3463 3005 3036 650 293 1287 1809 2186 1510
5162,1638 10 620 472 236 93 1279 160 1593 779
5163,1553 581 3475 2195 2776 1134 1373 1975 3379 2483
5164,3067 3597 947 1184 1678 621 3608 2024 619 166
5165,350 1700 79 3101 1813 1459 2518 1393 3506 2730
5166,1422 2432 472 2858 3415 3119 3600 609 2885 1470
5167,1544 2154 2922 1324 620 2080 3523 448 573 1764
5168,1688 2282 1227 204 94 3482 2088 2076 784 530
5169,1700 2345 2730 1822 3506 2467 2084 1616 2614 1686
5170,3699 3007 3009 2102 2158 1845 2551 2138 668 3658
5171,2088 2076 2282 3172 138 289 3482 1227 2474 2399
5172,1812 3665 1797 892 823 2474 3216 1011 406 1403
5173,3493 568 2273 2534 3530 3482 279 2366 1617 904
5174,1811 2528 1011 2224 409 3272 124 1946 3151 707
5175,2682 1422 2110 1337 3090 429 549 2432 527 1014
5176,93 2258 3151 1487 1186 1146 573 2835 3409 2165
5177,174 1272 978 609 2653 1549 1426 3341 762 2771
5178,1341 1633 166 1655 650 1371 2308 3437 361 3438
5179,1573 1545 802 2814 1687 1686 1337 570 2653 2561
5180,2474 69 1858 124 3652 513 2265 1706 3668 2088
5181,1630 1393 232 1700 2345 3656 3406 1459 2730 3035
5182,2132 3415 3231 2139 2622 2639 2933 2370 3168 3677
5183,1011 763 1403 2327 2534 971 1039 3125 225 3142
5184,512 2625 1687 2870 1947 2281 1545 570 724 3656
5185,3482 487 382 605 106 1124 1012 1731 176 707
5186,740 3514 475 768 1168 35 269 553 1034 3401
5187,1223 2031 3013 1908 92 2862 2692 1104 732 2785
5188,1279 1638 472 2258 741 3013 2862 93 3269 3289
5189,2397 2059 1044 394 2161 830 743 2218 1959 3002
5190,512 650 2807 382 2311 2625 1427 3687 1947 2281
5191,1365 3046 176 2222 1124 650 2175 1672 1809 3597
5192,2574 1560 312 188 3600 1633 2185 3406 1545 1086
5193,2564 3013 2617 2169 1928 3562 3441 3409 2515 3365
5194,3669 1655 2460 3067 2024 2700 872 3085 2717 1758
5195,1374 220 2874 339 646 1814 1879 81 99 1554
5196,3665 2474 1205 279 2389 3668 2290 2488 971 1296
5197,2141 1421 160 1928 3016 2277 2169 2988 3286 707
5198,1070 974 3338 204 3696 2556 2763 663 1808 59
5199,1223 3013 3153 409 3529 2265 2031 3409 3272 124
5200,620 10 498 3653 618 750 187 573 3409 3125
5201,3436 423 451 2393 2272 513 1045 944 3098 1669
5202,1858 3262 1216 2387 1848 2980 1300 2763 1747 3335
5203,764 1557 2069 3052 542 1959 2220 3469 466 3232
5204,83 780 2825 1128 1155 2103 2971 615 1160 2644
5205,2474 652 823 3665 228 1706 1513 2265 406 2427
5206,221 88 549 304 1827 3253 1165 1932 2500 2432
5207,3423 3151 3269 472 1316 1638 409 1279 2493 184
5208,212 3234 2874 182 646 1471 99 1127 2999 583
5209,1044 1603 1839 1936 3544 1272 24 3006 1517 2597
5210,2502 3646 2688 611 1039 1968 2800 3692 2833 1296
5211,1770 3465 2479 2090 382 3397 984 2801 592 383
5212,1007 1160 983 3660 76 313 394 2397 2291 1248
5213,3411 2218 1071 831 3345 3588 2559 3483 2146 2289
5214,3215 1546 493 1328 515 283 737 3238 1108 3203
5215,2596 2284 2161 622 1811 221 1959 2650 2592 2059
